age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datasetType
35,0,1,2,0,5728,0,0,2,4,8,162,2,168,3,3,0,1
55,4,1,2,0,441,1,0,2,27,8,76,3,-1,0,3,0,1
48,7,1,1,0,86,0,0,0,5,6,1526,1,-1,0,3,1,1
38,9,1,1,0,494,1,0,0,19,1,399,1,-1,0,3,1,1
27,9,2,1,0,772,1,0,0,16,8,575,1,-1,0,3,1,1
36,1,2,1,0,0,1,0,2,5,8,388,5,-1,0,3,0,1
44,4,1,2,0,1142,0,0,0,4,8,358,1,101,2,2,1,1
31,9,1,2,0,412,1,0,0,17,1,133,1,-1,0,3,0,1
45,0,2,0,0,3754,1,0,0,27,6,123,12,-1,0,3,0,1
42,7,1,0,0,4,0,0,2,16,6,545,3,-1,0,3,0,1
53,4,1,2,0,3177,0,0,0,6,1,126,1,-1,0,3,0,1
46,1,1,1,0,-809,1,0,0,7,8,434,2,-1,0,3,1,1
46,4,1,2,0,3312,0,0,0,12,5,111,2,-1,0,3,0,1
28,0,1,1,0,763,1,0,0,6,8,327,2,-1,0,3,0,1
34,4,2,2,0,-282,1,0,0,19,5,136,2,-1,0,3,0,1
32,1,1,1,0,667,1,0,2,21,8,615,2,-1,0,3,0,1
37,3,1,2,0,79,1,0,0,20,5,191,1,-1,0,3,0,1
33,1,0,1,0,896,0,0,2,28,6,325,1,-1,0,3,0,1
52,1,0,1,0,2937,0,0,0,18,1,306,1,-1,0,3,0,1
38,2,1,2,0,7866,1,0,0,8,9,162,1,-1,0,3,0,1
30,0,2,1,0,1212,1,0,0,27,8,281,1,-1,0,3,0,1
41,4,1,2,0,-5,1,0,2,11,8,289,3,-1,0,3,0,1
38,7,2,1,0,1792,0,0,0,14,3,759,1,21,0,3,1,1
38,4,1,2,0,1309,1,0,0,18,9,1343,3,123,0,3,0,1
31,1,1,1,0,391,1,0,0,7,8,12,8,-1,0,3,0,1
34,1,2,1,0,-170,1,0,0,16,8,1114,6,-1,0,3,1,1
35,7,1,1,0,-75,1,0,0,18,8,14,7,-1,0,3,0,1
35,1,2,0,0,899,1,0,0,14,8,157,1,367,2,0,0,1
81,4,2,2,0,636,0,0,0,16,8,350,3,6,0,2,1,1
38,4,1,2,0,3578,0,0,0,12,1,209,5,-1,0,3,0,1
49,4,1,1,0,16,0,0,2,21,6,570,1,-1,0,3,0,1
64,4,1,1,0,2813,0,0,0,16,10,177,1,-1,0,3,1,1
35,4,1,1,0,4102,0,0,0,6,4,295,2,156,5,3,1,1
46,4,1,1,0,19207,0,0,0,21,1,220,1,-1,0,3,0,1
40,9,1,1,0,1515,1,0,0,22,8,372,1,-1,0,3,0,1
42,1,1,0,0,691,1,0,2,18,6,18,3,-1,0,3,0,1
36,7,0,1,0,168,1,0,2,5,8,226,1,-1,0,3,0,1
30,4,1,1,0,1654,0,0,0,7,6,290,1,-1,0,3,1,1
28,1,2,1,0,10,1,0,2,4,6,385,4,-1,0,3,0,1
45,1,1,1,0,1787,0,0,0,5,3,212,4,-1,0,3,0,1
31,9,1,2,0,23,0,0,0,24,1,121,3,-1,0,3,0,1
38,4,1,2,0,0,1,0,0,9,8,600,1,175,1,0,0,1
35,0,1,0,0,147,1,0,0,15,8,43,9,366,1,0,0,1
40,1,1,1,0,2765,0,0,0,7,1,562,1,-1,0,3,1,1
32,9,1,1,0,598,1,1,0,23,0,138,1,173,1,0,0,1
32,1,2,1,0,4,1,0,0,17,8,80,3,362,1,0,0,1
35,4,1,1,0,-129,1,1,0,26,8,125,2,-1,0,3,0,1
34,10,1,0,0,3296,0,0,0,3,6,254,1,59,0,3,1,1
32,4,1,2,0,-602,1,0,2,13,8,113,1,-1,0,3,0,1
46,0,1,1,0,11,0,0,0,7,8,46,1,-1,0,3,0,1
60,2,2,2,0,1156,1,0,0,14,0,311,3,159,2,0,0,1
50,1,1,1,0,842,1,0,0,18,6,409,1,-1,0,3,0,1
49,9,1,1,0,-86,1,0,2,6,6,100,1,-1,0,3,0,1
42,4,1,1,0,2960,0,0,0,12,6,283,1,-1,0,3,1,1
31,7,1,1,0,-122,1,0,0,18,5,229,2,-1,0,3,0,1
32,0,1,1,0,55,1,0,0,19,5,838,3,-1,0,3,1,1
38,1,2,1,0,524,1,0,2,15,8,198,2,-1,0,3,0,1
26,0,0,1,0,73,1,0,0,28,8,241,1,-1,0,3,0,1
55,1,1,0,0,5311,1,0,0,7,8,231,2,-1,0,3,0,1
52,1,1,1,0,0,1,0,0,10,3,710,1,157,3,0,0,1
36,0,2,1,0,2100,0,0,0,13,6,435,3,-1,0,3,0,1
38,7,1,2,0,190,1,0,0,7,5,196,1,-1,0,3,0,1
33,0,1,1,0,3037,1,0,2,15,8,266,2,50,1,3,0,1
46,9,1,0,0,41,1,0,0,14,8,341,2,-1,0,3,0,1
40,4,1,1,0,2986,1,0,2,16,6,97,2,-1,0,3,0,1
37,0,2,1,0,82,1,0,0,29,5,71,4,-1,0,3,0,1
32,9,2,0,0,31,1,0,0,7,8,378,1,-1,0,3,0,1
36,4,2,2,0,46,1,0,0,20,3,257,2,131,1,2,1,1
40,3,1,2,0,184,0,0,0,8,1,138,3,-1,0,3,0,1
30,4,1,2,0,429,1,0,0,7,8,51,1,339,1,1,0,1
33,4,1,1,0,919,1,0,0,20,4,58,1,122,3,0,0,1
29,4,1,2,0,440,1,0,0,5,8,524,1,127,1,0,1,1
42,1,1,1,0,-667,1,0,2,28,8,349,2,-1,0,3,0,1
38,1,1,1,0,958,1,0,0,18,8,218,1,-1,0,3,0,1
50,4,1,2,0,0,0,0,0,21,1,503,1,-1,0,3,1,1
47,8,2,1,0,2577,0,0,0,24,10,135,4,155,1,0,1,1
34,7,1,1,0,80,1,0,0,16,8,73,2,368,1,0,0,1
32,4,1,1,0,278,1,0,0,10,1,172,1,-1,0,3,0,1
51,5,1,1,0,1044,0,0,0,9,8,576,1,137,1,3,1,1
37,4,2,2,0,1321,0,0,0,21,1,726,2,-1,0,3,1,1
39,1,1,1,0,44,0,0,0,23,8,257,2,-1,0,3,0,1
41,9,1,1,0,-366,1,0,2,25,8,229,9,-1,0,3,0,1
45,4,1,1,0,95,0,0,0,30,1,14,13,-1,0,3,0,1
28,0,2,1,0,1210,1,0,0,28,8,282,1,-1,0,3,0,1
27,9,1,1,0,-151,1,0,0,15,5,289,7,-1,0,3,0,1
44,4,1,2,0,1217,0,0,0,26,1,392,1,203,1,2,1,1
42,1,1,1,0,5614,1,0,0,17,5,473,2,-1,0,3,0,1
41,4,2,2,0,5335,0,0,0,19,0,187,1,16,0,3,1,1
30,0,1,1,0,918,1,0,0,15,8,806,2,-1,0,3,0,1
28,9,2,1,0,378,0,0,2,17,8,346,1,-1,0,3,0,1
35,4,1,0,0,1477,1,0,2,20,6,31,3,-1,0,3,0,1
74,9,1,2,0,604,1,0,0,14,0,353,2,-1,0,3,1,1
31,9,1,3,0,2,1,0,0,5,8,53,1,168,2,0,0,1
39,4,1,1,0,1117,1,0,0,14,8,1571,2,-1,0,3,0,1
36,0,1,1,0,0,1,0,0,18,0,618,2,-1,0,3,0,1
78,4,1,1,0,8008,0,0,0,6,6,540,1,80,6,3,1,1
49,0,2,1,0,9834,1,0,0,15,8,70,2,-1,0,3,0,1
32,1,1,2,0,950,1,0,0,20,1,217,3,-1,0,3,0,1
28,10,1,2,0,-147,1,0,2,6,8,96,2,-1,0,3,0,1
53,9,1,2,0,0,1,0,0,13,6,136,5,-1,0,3,0,1
46,4,1,2,0,3283,0,0,0,16,9,604,2,-1,0,3,1,1
42,1,1,1,0,104,1,1,0,8,8,157,1,287,2,0,0,1
34,4,1,2,0,315,1,0,2,13,8,762,2,-1,0,3,1,1
29,7,1,1,0,147,1,0,2,1,5,641,2,-1,0,3,1,1
45,4,1,2,0,-1367,1,1,0,9,8,232,5,222,2,3,0,1
40,9,1,1,0,40,1,0,0,13,8,212,2,357,7,0,0,1
36,0,1,1,0,81,1,0,0,29,5,74,3,-1,0,3,0,1
45,4,1,1,0,298,1,0,2,18,8,136,4,-1,0,3,0,1
43,1,1,1,0,93,1,0,2,7,8,126,2,-1,0,3,0,1
33,1,1,1,0,321,0,0,0,14,5,218,1,-1,0,3,0,1
32,9,1,2,0,411,0,0,0,13,1,121,1,-1,0,3,0,1
57,4,1,2,0,545,1,0,2,18,8,265,2,-1,0,3,0,1
36,4,2,2,0,495,1,0,0,9,8,109,2,-1,0,3,0,1
53,7,1,1,0,0,0,0,0,15,5,435,3,-1,0,3,0,1
32,0,1,1,0,399,1,0,2,10,8,274,1,-1,0,3,0,1
32,4,2,2,0,5423,0,0,0,25,10,376,1,19,0,3,1,1
42,1,1,1,0,4,1,0,0,18,8,219,2,-1,0,3,0,1
41,0,1,1,0,2269,0,0,2,20,8,575,1,116,0,3,0,1
50,4,1,1,0,177,0,0,0,13,3,11,5,174,9,1,0,1
47,2,2,1,0,46,0,0,1,30,5,24,5,-1,0,3,0,1
21,4,2,1,0,501,0,0,0,29,1,256,1,7,0,3,1,1
32,9,1,1,0,182,0,0,0,19,5,82,1,-1,0,3,0,1
30,4,1,2,0,952,0,0,0,27,9,248,2,-1,0,3,1,1
56,0,2,1,0,10055,1,0,0,29,8,72,1,-1,0,3,0,1
38,9,1,2,0,7442,1,0,0,14,1,372,1,-1,0,3,0,1
36,7,1,1,0,1351,1,0,2,20,6,86,1,-1,0,3,0,1
38,7,1,1,0,21672,1,0,0,8,8,76,1,84,0,3,0,1
54,4,2,2,0,1623,0,0,0,4,1,314,1,284,3,2,1,1
37,9,1,1,0,309,1,0,0,27,1,61,2,-1,0,3,0,1
32,7,1,1,0,4767,1,0,0,8,8,153,1,332,2,0,0,1
35,0,1,1,0,235,1,0,0,7,8,214,1,-1,0,3,0,1
38,4,1,2,0,0,0,0,0,11,1,121,3,-1,0,3,0,1
41,7,1,1,0,-269,1,0,2,11,8,31,3,-1,0,3,0,1
48,4,1,2,0,1650,0,0,0,14,8,409,1,204,5,0,0,1
31,9,1,1,0,0,1,0,0,15,5,128,3,-1,0,3,0,1
38,3,0,2,0,6978,0,0,0,17,7,554,2,289,3,2,1,1
47,9,1,1,0,105,0,0,0,12,6,550,9,-1,0,3,0,1
40,4,1,2,0,0,0,0,0,27,1,61,3,-1,0,3,0,1
48,1,1,1,0,4,1,0,0,10,9,322,2,-1,0,3,0,1
51,7,0,1,0,90,1,0,0,24,5,1275,4,-1,0,3,1,1
46,7,2,1,0,72,1,0,0,28,8,279,1,-1,0,3,0,1
34,4,1,2,0,76,1,0,0,18,5,201,3,-1,0,3,0,1
38,7,1,1,0,6941,0,0,0,18,9,506,2,260,3,2,1,1
34,1,1,2,0,1130,1,0,0,16,0,41,3,-1,0,3,0,1
40,9,1,1,0,11035,0,0,0,12,8,99,1,-1,0,3,0,1
45,1,1,1,0,1602,1,0,0,21,0,299,1,-1,0,3,0,1
33,7,2,1,0,-293,1,0,0,20,8,181,4,-1,0,3,0,1
44,3,2,1,0,256,0,0,0,14,8,717,3,-1,0,3,0,1
43,4,1,1,0,301,1,0,0,12,8,124,2,-1,0,3,0,1
45,0,1,1,0,127,0,0,0,20,8,18,7,-1,0,3,0,1
40,3,1,0,0,892,0,0,0,6,6,391,1,-1,0,3,1,1
32,4,1,2,0,555,0,0,0,15,1,131,4,-1,0,3,0,1
46,11,1,1,0,1922,0,0,0,27,1,405,1,-1,0,3,0,1
49,0,0,1,0,167,1,0,0,15,8,158,2,388,1,0,0,1
38,1,0,1,0,663,0,0,0,15,5,958,3,-1,0,3,1,1
41,10,1,1,0,2002,0,0,0,7,5,423,1,176,1,2,1,1
44,7,1,2,0,868,1,0,0,26,8,145,2,-1,0,3,0,1
27,4,2,2,0,225,0,0,0,5,1,116,1,25,0,3,1,1
29,4,1,1,0,-70,1,0,0,27,8,309,2,-1,0,3,0,1
40,4,1,1,0,1843,1,0,0,27,8,254,2,-1,0,3,0,1
50,1,1,2,0,2038,0,0,0,17,9,192,3,62,1,3,1,1
49,9,2,2,0,728,1,0,2,26,8,726,1,-1,0,3,1,1
36,4,1,1,0,0,1,0,0,13,5,91,1,-1,0,3,0,1
44,9,1,0,0,0,0,0,0,20,9,501,1,-1,0,3,1,1
33,1,1,1,0,354,1,0,0,15,1,329,10,-1,0,3,0,1
40,4,1,2,0,-64,1,0,0,22,1,110,2,-1,0,3,0,1
35,0,1,1,0,0,1,1,0,5,5,103,2,-1,0,3,0,1
64,4,1,2,0,1963,0,0,0,25,7,217,1,91,3,2,1,1
33,4,1,2,0,437,1,0,0,16,8,28,1,345,1,1,0,1
47,4,1,2,0,9239,1,0,0,16,1,83,5,74,0,3,0,1
32,4,1,2,0,537,0,0,0,18,6,325,1,190,3,2,1,1
43,4,2,2,0,503,0,0,0,10,0,179,1,-1,0,3,1,1
31,4,1,2,0,-46,0,1,0,2,5,184,1,-1,0,3,0,1
56,9,1,2,0,0,0,0,0,27,1,85,5,-1,0,3,0,1
31,9,1,1,0,1022,1,0,0,11,5,425,1,-1,0,3,0,1
30,4,1,1,0,1635,0,0,0,4,6,271,1,41,1,3,1,1
32,1,1,1,0,1097,1,0,2,12,8,297,1,-1,0,3,0,1
32,4,1,2,0,74,1,0,0,21,5,206,4,-1,0,3,0,1
31,7,1,1,0,1470,1,0,2,9,8,199,3,-1,0,3,0,1
44,0,1,1,0,-91,1,0,0,9,8,96,1,307,2,0,0,1
39,3,1,0,0,2167,1,0,0,23,8,61,2,-1,0,3,0,1
36,9,1,1,0,5193,1,0,0,3,6,55,23,-1,0,3,0,1
33,4,2,1,0,385,0,0,0,12,1,253,1,91,4,3,1,1
55,4,1,0,0,298,1,0,0,8,8,144,2,-1,0,3,0,1
49,1,0,1,0,1648,1,0,0,12,1,279,1,356,3,0,1,1
28,1,2,1,0,792,1,0,0,22,8,578,1,-1,0,3,1,1
33,4,1,1,0,5878,1,0,0,19,1,163,2,-1,0,3,0,1
53,9,1,1,0,70,0,0,0,27,1,25,15,-1,0,3,0,1
27,7,2,2,0,0,0,0,0,21,5,60,2,-1,0,3,0,1
54,0,1,1,0,255,0,0,0,15,0,414,1,75,0,3,1,1
49,1,1,1,0,3706,0,0,0,21,6,111,7,-1,0,3,0,1
47,9,1,1,0,2151,1,0,0,18,8,94,4,-1,0,3,0,1
34,4,2,1,0,413,0,0,0,24,5,353,2,-1,0,3,0,1
42,1,1,1,0,457,1,0,2,15,6,391,3,-1,0,3,0,1
36,6,1,1,0,262,0,0,0,5,4,359,1,-1,0,3,1,1
45,4,1,2,0,5977,1,0,0,19,9,262,1,-1,0,3,0,1
53,4,1,2,0,812,1,0,2,30,8,113,5,-1,0,3,0,1
36,4,0,1,0,-139,1,0,0,14,8,126,2,-1,0,3,0,1
41,4,1,2,0,3415,0,0,0,15,9,690,2,59,1,3,1,1
57,5,1,1,0,13,0,0,0,10,1,269,1,-1,0,3,0,1
34,7,1,1,0,176,1,0,1,15,8,44,2,-1,0,3,0,1
25,9,2,2,0,586,1,0,0,9,8,60,1,-1,0,3,0,1
43,1,1,1,0,4043,1,0,0,26,8,197,5,-1,0,3,0,1
34,4,2,1,0,1513,0,0,0,16,7,164,1,157,4,0,0,1
53,5,1,1,0,0,1,0,2,28,5,104,1,-1,0,3,0,1
40,1,1,1,0,109,1,0,2,17,8,201,2,-1,0,3,0,1
49,1,1,1,0,179,1,0,0,16,0,601,1,-1,0,3,0,1
44,0,1,2,0,334,0,0,0,16,0,613,1,42,1,3,1,1
34,4,1,2,0,1518,1,0,0,19,8,127,1,-1,0,3,0,1
36,4,0,1,0,1582,0,0,0,12,8,443,1,348,2,0,0,1
46,9,1,1,0,40,1,0,0,10,0,483,1,217,7,2,1,1
52,1,1,1,0,1030,0,0,0,13,9,43,2,174,3,0,0,1
52,7,1,2,0,465,0,0,0,16,0,490,1,72,0,3,1,1
39,4,1,2,0,1332,1,0,2,5,8,368,1,-1,0,3,0,1
48,9,1,0,0,5056,0,0,2,18,6,37,1,-1,0,3,0,1
41,4,1,2,0,0,0,0,0,20,6,93,1,-1,0,3,0,1
40,4,1,2,0,0,0,0,0,18,5,83,2,-1,0,3,0,1
38,4,1,1,0,822,1,0,0,16,3,222,2,181,1,0,0,1
31,1,1,1,0,0,1,0,2,6,8,143,1,-1,0,3,0,1
54,0,1,1,0,3725,0,0,0,13,1,253,1,181,3,2,1,1
38,4,1,2,0,886,1,0,0,12,9,171,2,-1,0,3,0,1
34,4,1,2,0,474,1,1,0,20,5,935,3,-1,0,3,0,1
36,1,2,1,0,1785,1,0,0,5,3,36,1,300,1,0,0,1
34,9,2,2,0,973,0,0,0,17,6,98,1,-1,0,3,0,1
32,1,1,1,0,593,0,0,0,20,9,149,1,-1,0,3,0,1
35,5,1,1,0,476,0,0,0,28,0,476,1,7,0,3,1,1
35,0,1,1,0,2572,0,0,0,9,8,186,1,-1,0,3,0,1
38,9,1,1,0,13190,1,0,0,17,5,323,3,269,0,3,0,1
58,5,1,2,0,7748,0,0,0,10,6,270,1,42,0,3,1,1
49,5,1,2,0,726,1,0,0,17,0,358,1,-1,0,3,1,1
52,9,1,1,0,782,1,0,2,14,8,584,1,-1,0,3,0,1
39,9,2,1,0,4754,1,0,0,19,8,607,4,52,1,3,1,1
47,9,1,1,0,936,0,0,0,11,1,64,1,-1,0,3,0,1
52,10,1,2,0,891,0,0,0,3,9,523,2,-1,0,3,0,1
49,0,2,1,0,3734,0,0,0,22,0,192,1,158,8,2,1,1
34,9,0,2,0,6005,1,0,0,4,9,129,2,115,6,3,0,1
29,1,2,1,0,71,1,0,2,19,8,118,6,-1,0,3,0,1
30,4,1,1,0,431,1,0,0,19,5,340,2,-1,0,3,0,1
39,1,1,1,0,399,1,0,2,8,6,91,4,-1,0,3,0,1
43,5,2,2,0,202,0,0,0,21,6,89,2,-1,0,3,1,1
31,9,2,1,0,618,0,0,0,29,1,95,1,-1,0,3,0,1
31,1,1,1,0,-571,1,0,2,18,8,245,1,-1,0,3,0,1
53,1,1,1,0,1243,1,0,0,15,8,271,1,-1,0,3,0,1
28,0,1,2,0,11,0,0,0,21,1,376,1,-1,0,3,1,1
33,5,1,1,0,1062,0,0,1,12,8,561,1,-1,0,3,1,1
46,9,1,1,0,289,1,0,2,26,8,211,2,-1,0,3,0,1
44,0,1,1,0,3711,0,0,0,13,9,962,5,-1,0,3,1,1
48,1,1,1,0,760,1,0,0,11,8,103,2,-1,0,3,0,1
48,4,1,2,0,-1,0,0,0,10,5,90,1,-1,0,3,0,1
38,8,2,1,0,370,0,0,0,10,1,336,2,-1,0,3,0,1
42,9,2,1,0,610,1,0,0,12,8,429,1,-1,0,3,0,1
40,1,1,1,0,4356,0,0,0,9,10,60,2,-1,0,3,0,1
32,9,1,1,0,129,0,0,0,15,1,374,6,-1,0,3,0,1
43,9,1,1,0,82,1,0,0,10,8,251,2,346,2,1,0,1
40,4,2,1,0,1660,0,0,0,12,0,202,3,321,1,0,0,1
26,9,2,1,0,2449,0,0,0,26,9,194,3,165,2,2,1,1
42,5,0,1,0,959,0,0,0,10,9,695,1,-1,0,3,1,1
47,4,1,1,0,4401,1,0,0,10,1,805,1,189,0,3,1,1
32,1,1,1,0,333,1,0,2,12,8,88,1,-1,0,3,0,1
33,7,2,1,0,60,1,0,0,19,5,833,2,-1,0,3,1,1
51,0,1,0,0,963,0,0,0,20,0,189,1,-1,0,3,0,1
33,1,1,1,0,3972,0,0,0,15,9,527,1,148,1,3,0,1
44,1,1,0,0,-35,1,1,2,4,5,181,1,-1,0,3,0,1
52,1,1,2,0,0,0,0,0,21,1,465,2,-1,0,3,0,1
51,7,1,0,0,-586,1,0,2,22,8,80,3,-1,0,3,0,1
34,7,1,2,0,252,1,0,0,9,8,88,2,-1,0,3,0,1
53,0,1,1,0,311,1,0,0,27,0,518,3,261,2,0,0,1
50,4,1,2,0,3394,0,0,0,15,3,188,2,-1,0,3,1,1
26,1,1,1,0,-585,1,0,2,5,5,235,1,-1,0,3,0,1
32,4,1,1,0,284,1,0,0,20,5,1413,1,-1,0,3,1,1
73,5,1,2,0,3766,0,0,0,14,9,188,1,181,2,2,1,1
46,5,2,1,0,3748,0,0,0,19,0,192,1,131,4,2,1,1
34,9,1,1,0,2013,1,0,0,9,5,210,1,25,0,3,0,1
54,4,1,1,0,392,1,0,0,17,8,24,1,-1,0,3,0,1
59,9,1,2,0,263,0,0,0,17,5,393,4,-1,0,3,0,1
37,0,2,1,0,595,1,0,0,24,8,1459,21,-1,0,3,1,1
63,0,1,1,0,265,0,0,0,18,8,410,1,61,0,3,1,1
26,0,2,1,0,18,1,0,0,18,5,223,1,-1,0,3,0,1
63,10,1,2,0,360,0,0,0,25,8,192,1,82,2,3,0,1
46,7,2,1,0,480,1,0,0,22,5,717,1,-1,0,3,0,1
56,1,1,1,0,410,1,0,0,11,7,964,1,36,0,3,1,1
33,1,1,1,0,395,1,0,2,15,8,205,2,-1,0,3,0,1
48,4,1,1,0,427,1,0,0,12,5,362,3,-1,0,3,0,1
52,9,1,3,0,352,1,0,0,12,9,43,1,-1,0,3,0,1
50,7,1,2,0,5051,0,0,0,16,1,65,5,-1,0,3,0,1
53,7,2,1,0,673,1,0,0,6,1,783,2,-1,0,3,0,1
36,9,1,1,0,255,1,0,0,21,5,409,3,-1,0,3,0,1
45,4,1,1,0,606,0,0,0,9,1,76,1,-1,0,3,0,1
31,7,1,1,0,121,1,0,2,15,6,107,1,-1,0,3,0,1
53,9,1,1,0,256,0,0,0,18,8,128,1,-1,0,3,0,1
55,1,1,2,0,573,1,0,0,28,8,243,2,-1,0,3,0,1
33,1,1,1,0,673,1,0,0,13,5,931,1,-1,0,3,1,1
31,4,2,1,0,258,1,0,0,7,8,46,1,-1,0,3,0,1
40,0,1,1,0,3818,0,0,2,26,8,238,9,-1,0,3,0,1
43,4,1,2,0,26,1,1,0,24,1,484,1,-1,0,3,0,1
28,7,1,1,0,782,1,0,2,13,8,276,1,-1,0,3,0,1
29,4,1,1,0,1649,0,0,0,7,9,272,1,-1,0,3,1,1
35,7,1,1,0,136,1,0,2,3,5,577,1,-1,0,3,1,1
29,4,2,1,0,430,0,0,0,24,5,89,2,-1,0,3,0,1
30,7,0,2,0,162,0,0,0,23,1,1124,2,-1,0,3,1,1
49,4,1,1,0,-1852,1,1,2,25,6,98,3,-1,0,3,0,1
46,1,1,1,0,452,1,0,0,9,8,113,3,-1,0,3,0,1
47,9,1,1,0,4413,1,0,0,8,8,1009,2,145,6,3,1,1
30,4,1,1,0,2162,1,0,0,17,8,732,2,-1,0,3,1,1
44,4,1,1,0,733,0,0,0,11,5,725,5,-1,0,3,0,1
37,0,2,1,0,432,1,0,0,15,8,14,1,366,1,0,0,1
51,4,1,2,0,284,0,0,0,21,5,48,9,-1,0,3,0,1
37,4,2,1,0,15,1,0,0,14,8,978,1,-1,0,3,1,1
31,4,2,2,0,770,1,0,0,21,5,550,1,-1,0,3,1,1
48,1,1,1,0,186,1,0,2,12,8,58,1,-1,0,3,0,1
35,0,1,1,0,62,0,0,0,7,8,73,1,-1,0,3,0,1
32,1,1,1,0,-9,1,0,0,6,8,325,2,278,7,0,0,1
32,1,1,1,0,8,1,0,0,16,6,334,2,-1,0,3,0,1
39,4,0,1,0,1032,1,0,0,12,8,914,2,325,4,1,1,1
50,4,1,2,0,1613,1,0,0,19,6,1064,1,-1,0,3,1,1
37,9,1,1,0,194,1,0,0,1,10,231,1,105,1,0,1,1
32,4,1,1,0,-422,1,0,0,15,8,760,2,16,0,3,1,1
32,9,0,2,0,203,0,0,0,18,5,146,1,-1,0,3,0,1
43,9,1,1,0,106,1,0,2,5,8,664,1,-1,0,3,0,1
38,4,1,2,0,849,1,0,2,12,8,615,2,-1,0,3,0,1
54,0,0,1,0,7,1,0,0,9,10,228,2,-1,0,3,1,1
33,4,1,2,0,8032,0,0,0,30,9,103,1,95,2,0,0,1
43,1,1,2,0,222,1,0,0,13,8,202,2,188,1,0,0,1
30,4,1,1,0,452,1,0,0,6,8,586,1,231,1,0,1,1
48,1,1,0,0,1326,1,0,0,28,5,213,2,-1,0,3,0,1
49,1,1,0,0,3948,1,0,0,7,6,717,1,-1,0,3,0,1
39,4,1,2,0,2684,1,0,0,19,8,182,3,-1,0,3,0,1
37,0,1,1,0,854,1,0,2,19,8,297,13,-1,0,3,0,1
47,7,1,0,0,5789,0,0,2,23,8,107,2,-1,0,3,0,1
54,1,1,1,0,6,1,0,0,8,9,321,2,-1,0,3,0,1
44,0,1,1,0,131,0,0,0,19,1,132,3,-1,0,3,0,1
37,1,1,1,0,161,0,0,2,17,8,334,1,-1,0,3,0,1
50,4,1,2,0,300,1,0,2,9,8,138,2,-1,0,3,0,1
32,1,1,1,0,1130,1,0,0,21,0,303,2,-1,0,3,0,1
35,9,2,2,0,746,0,0,0,22,3,141,2,175,2,0,0,1
50,4,1,2,0,1,0,0,0,5,8,490,1,-1,0,3,1,1
60,9,1,1,0,774,1,0,0,15,3,246,2,181,1,0,0,1
36,1,1,1,0,121,1,0,0,21,8,19,4,-1,0,3,0,1
42,10,1,0,0,3359,0,0,0,5,10,217,1,123,1,3,1,1
51,7,1,1,0,436,1,0,0,16,9,145,1,170,2,1,0,1
42,1,1,1,0,1345,1,0,0,9,5,220,1,-1,0,3,0,1
28,4,1,2,0,6448,0,0,0,28,4,121,3,-1,0,3,0,1
56,4,2,2,0,1661,1,0,0,12,1,383,2,307,2,1,1,1
38,9,2,1,0,2,1,0,0,17,5,1016,1,-1,0,3,1,1
42,4,2,1,0,7,0,0,0,12,3,597,1,-1,0,3,1,1
29,9,2,2,0,-15,0,0,0,20,5,578,1,-1,0,3,1,1
58,0,1,1,0,-34,1,0,0,27,0,185,1,254,2,0,0,1
48,4,1,2,0,1365,1,0,0,14,8,316,2,-1,0,3,0,1
43,9,0,1,0,220,0,0,0,28,5,148,12,-1,0,3,0,1
44,7,1,1,0,106,1,0,0,25,5,92,2,-1,0,3,0,1
34,0,1,1,0,14,1,1,0,4,8,170,1,209,2,0,0,1
30,4,1,2,0,455,1,0,0,6,8,606,1,264,1,0,1,1
41,1,2,1,0,-331,1,0,0,16,5,492,1,-1,0,3,1,1
41,8,2,1,0,2550,0,0,0,9,3,398,1,51,1,3,1,1
44,9,1,2,0,191,0,0,0,8,6,229,1,86,3,3,1,1
44,7,1,2,0,311,1,0,2,6,1,2194,2,-1,0,3,1,1
51,7,1,0,0,-236,1,0,0,18,5,49,7,-1,0,3,0,1
35,1,1,1,0,0,1,0,0,7,8,270,2,-1,0,3,0,1
52,4,1,1,0,1790,0,0,0,15,10,293,1,94,2,2,1,1
41,1,2,2,0,2702,1,0,0,12,1,2281,3,136,0,3,1,1
27,1,1,1,0,113,1,0,2,22,8,38,16,-1,0,3,0,1
30,1,1,2,0,177,1,0,2,20,8,746,4,-1,0,3,0,1
43,4,1,1,0,528,1,0,0,17,8,558,1,129,2,3,0,1
30,10,1,1,0,922,0,0,0,21,2,1601,1,42,0,3,1,1
41,0,2,2,0,898,1,0,2,22,6,330,2,-1,0,3,0,1
42,0,1,1,0,349,1,0,0,7,8,219,2,292,2,0,0,1
34,0,1,1,0,2043,0,0,0,19,3,146,1,58,0,2,1,1
55,1,1,1,0,2122,0,0,0,21,8,447,1,115,2,2,1,1
31,7,0,2,0,222,0,0,0,21,1,1024,5,-1,0,3,1,1
42,1,1,0,0,-235,1,0,0,12,5,72,1,-1,0,3,0,1
33,0,1,1,0,0,1,0,2,18,8,22,1,-1,0,3,0,1
58,1,1,1,0,1804,0,0,0,26,3,171,1,21,0,3,0,1
39,1,1,2,0,918,1,0,2,24,8,250,1,-1,0,3,0,1
44,10,0,1,0,1261,1,0,2,6,6,42,1,-1,0,3,0,1
32,1,1,1,0,1110,1,0,0,16,1,300,2,-1,0,3,0,1
