age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
,management,,tertiary,,94.0,,no,cellular,8.0,apr,107.0,2.0,0,1.0,,yes
,retired,,tertiary,no,2108.0,,no,,,jul,467.0,1.0,71,1.0,,yes
43.0,retired,,secondary,no,719.0,no,no,cellular,,,,,96,,unknown,yes
48.0,retired,married,secondary,no,,,,cellular,2.0,oct,,2.0,179,,success,yes
,technician,single,secondary,no,-14.0,no,no,cellular,22.0,aug,,1.0,-1,,,yes
33.0,technician,,secondary,,,no,no,cellular,,jan,153.0,,198,1.0,success,yes
,technician,,secondary,no,,no,,cellular,13.0,feb,150.0,1.0,-1,0.0,,yes
33.0,technician,single,secondary,no,,no,no,cellular,18.0,jan,139.0,1.0,175,1.0,,yes
42.0,blue-collar,single,,,,,no,unknown,,may,1108.0,,-1,,,yes
,management,single,secondary,no,15.0,yes,no,cellular,14.0,,978.0,1.0,-1,,unknown,yes
,blue-collar,,primary,no,-688.0,yes,,,,may,,,-1,0.0,,yes
41.0,admin.,married,secondary,no,-270.0,yes,no,,18.0,may,,1.0,99,0.0,unknown,yes
33.0,admin.,married,tertiary,no,90.0,no,no,cellular,30.0,aug,336.0,,-1,0.0,unknown,yes
32.0,technician,married,primary,no,-76.0,,,unknown,,,,,-1,0.0,unknown,yes
31.0,blue-collar,married,secondary,,,,,,,may,434.0,1.0,-1,0.0,,yes
54.0,management,single,,,,no,no,cellular,4.0,aug,,,284,3.0,,yes
42.0,management,married,,,1609.0,no,no,,14.0,jun,,1.0,-1,,unknown,yes
58.0,retired,single,,,,no,,,18.0,apr,,1.0,154,2.0,success,yes
41.0,retired,single,,no,,yes,,cellular,,aug,422.0,2.0,39,0.0,,yes
,student,,secondary,,,,no,cellular,23.0,may,180.0,3.0,-1,,,yes
36.0,unemployed,,tertiary,no,2721.0,yes,,cellular,,aug,,1.0,82,1.0,,yes
,management,married,tertiary,no,1322.0,,no,cellular,30.0,,260.0,1.0,42,1.0,success,yes
,retired,married,secondary,no,,no,,cellular,29.0,apr,474.0,1.0,0,0.0,,yes
48.0,unemployed,married,primary,no,3357.0,no,no,cellular,15.0,jun,247.0,1.0,21,,unknown,yes
37.0,services,,,no,1764.0,no,no,,,jul,,1.0,36,0.0,unknown,yes
35.0,services,married,secondary,no,,no,,cellular,19.0,jan,444.0,1.0,-1,0.0,,yes
49.0,technician,married,secondary,,2228.0,no,,cellular,,feb,197.0,,-1,0.0,,yes
,management,single,,no,11430.0,no,no,cellular,25.0,sep,321.0,1.0,-1,,unknown,yes
53.0,technician,married,,no,,,,,10.0,dec,,1.0,180,3.0,success,yes
41.0,technician,,tertiary,no,,no,,,,aug,687.0,,47,1.0,,yes
31.0,blue-collar,,secondary,no,,no,,cellular,18.0,,45.0,,366,1.0,success,yes
50.0,retired,,,no,8127.0,no,,cellular,,jun,187.0,1.0,-1,,unknown,yes
40.0,retired,married,,,648.0,no,,,,may,359.0,3.0,-1,0.0,,yes
,management,married,,no,,yes,no,cellular,12.0,may,426.0,,385,1.0,failure,yes
29.0,management,,,no,0.0,,,cellular,25.0,sep,,2.0,103,6.0,success,yes
,services,married,,,855.0,,,,,may,789.0,,100,,failure,yes
32.0,services,,tertiary,no,1333.0,no,,cellular,23.0,jun,312.0,1.0,105,,,yes
,technician,single,secondary,,,no,no,cellular,,aug,,1.0,-1,0.0,unknown,yes
45.0,admin.,,,,0.0,yes,no,,,oct,262.0,,-1,,,yes
52.0,retired,married,tertiary,no,,,no,cellular,15.0,may,277.0,,120,1.0,success,yes
43.0,management,,secondary,no,696.0,no,no,cellular,19.0,aug,1258.0,2.0,111,,unknown,yes
38.0,blue-collar,divorced,primary,no,,no,,cellular,,jul,,1.0,-1,0.0,,yes
,technician,married,,,,no,no,,2.0,,,1.0,138,2.0,,yes
57.0,admin.,,tertiary,,6.0,yes,no,cellular,15.0,,165.0,,375,2.0,success,yes
50.0,management,,,,5604.0,no,no,cellular,,feb,,,-1,0.0,,yes
,blue-collar,,secondary,no,,no,no,cellular,,jul,960.0,,-1,,unknown,yes
,management,single,,,5088.0,no,,,25.0,may,,3.0,-1,0.0,,yes
64.0,retired,,,no,750.0,yes,no,,21.0,apr,375.0,1.0,-1,0.0,unknown,yes
,retired,,tertiary,no,762.0,,no,cellular,,,,2.0,-1,0.0,,yes
39.0,retired,divorced,,,840.0,yes,no,cellular,,feb,,4.0,233,3.0,,yes
,management,married,,no,1192.0,no,,cellular,21.0,jun,,4.0,-1,0.0,,yes
35.0,student,,secondary,no,200.0,no,no,,29.0,apr,,1.0,-1,0.0,unknown,yes
46.0,technician,married,,no,,no,,,13.0,may,269.0,1.0,384,,success,yes
,technician,single,,,,no,no,cellular,25.0,,828.0,1.0,-1,0.0,unknown,yes
,management,divorced,,no,6.0,yes,no,,,,78.0,1.0,-1,0.0,,yes
54.0,management,married,,no,1058.0,no,,cellular,3.0,aug,,1.0,8,0.0,,yes
35.0,management,married,secondary,no,2878.0,yes,no,cellular,10.0,,,2.0,-1,0.0,unknown,yes
29.0,management,,tertiary,no,51.0,no,no,cellular,,,,,-1,,,yes
,self-employed,,secondary,no,,no,no,cellular,18.0,mar,,,-1,0.0,,yes
,technician,single,,no,908.0,no,no,cellular,22.0,aug,956.0,1.0,-1,,,yes
34.0,student,single,tertiary,no,,,no,cellular,,apr,98.0,3.0,0,,,yes
,retired,married,secondary,,,no,no,,,nov,459.0,1.0,-1,0.0,unknown,yes
64.0,admin.,,,no,,,no,cellular,,,247.0,,163,,,yes
42.0,blue-collar,married,,no,1981.0,no,no,,27.0,,172.0,,123,2.0,,yes
,services,single,,,133.0,,no,cellular,7.0,,,1.0,-1,0.0,,yes
31.0,technician,single,secondary,no,,no,no,cellular,,jul,244.0,,182,,success,yes
30.0,blue-collar,single,secondary,,1603.0,,,cellular,19.0,,749.0,2.0,71,0.0,unknown,yes
,management,,tertiary,,,no,,cellular,,aug,,,0,0.0,,yes
68.0,retired,married,tertiary,no,652.0,,,cellular,,,362.0,2.0,-1,0.0,,yes
49.0,self-employed,,,no,,no,no,unknown,15.0,may,,,-1,0.0,unknown,yes
,retired,married,,no,0.0,no,,cellular,,,,1.0,5,,,yes
37.0,management,,tertiary,no,,,,,,apr,258.0,3.0,-1,,,yes
62.0,retired,divorced,secondary,no,,no,,cellular,18.0,jun,,,-1,0.0,,yes
32.0,blue-collar,married,,no,116.0,,no,,,jul,,,-1,0.0,unknown,yes
,technician,divorced,,,,,no,,21.0,may,793.0,1.0,103,0.0,unknown,yes
46.0,retired,married,,,9369.0,,,,5.0,,664.0,2.0,8,0.0,,yes
56.0,management,married,tertiary,no,1897.0,no,no,cellular,,jun,,1.0,65,,unknown,yes
45.0,management,married,secondary,no,119.0,no,,cellular,3.0,,686.0,1.0,-1,0.0,unknown,yes
39.0,technician,,,no,,,no,,,jul,592.0,1.0,-1,,unknown,yes
36.0,management,single,,,5113.0,no,,cellular,,apr,241.0,,2,0.0,,yes
33.0,technician,single,secondary,,2410.0,,,cellular,22.0,,130.0,1.0,162,1.0,,yes
49.0,technician,married,secondary,,841.0,no,,,,sep,273.0,,512,,success,yes
36.0,services,,secondary,,,yes,no,,10.0,,780.0,1.0,184,,,yes
29.0,management,married,tertiary,no,5409.0,no,no,cellular,17.0,apr,259.0,,139,1.0,,yes
40.0,technician,,tertiary,no,,,,cellular,12.0,,722.0,2.0,215,,success,yes
50.0,technician,married,secondary,no,,yes,no,cellular,16.0,,771.0,3.0,-1,,,yes
52.0,technician,married,,no,304.0,,,cellular,,aug,,,178,1.0,,yes
54.0,management,single,tertiary,no,,yes,,cellular,4.0,aug,322.0,1.0,290,4.0,failure,yes
,technician,married,,,3636.0,no,no,cellular,20.0,aug,805.0,1.0,0,0.0,,yes
45.0,management,,secondary,no,9.0,no,,cellular,25.0,aug,,1.0,-1,0.0,,yes
,services,single,secondary,,160.0,,,,23.0,,1124.0,,-1,0.0,unknown,yes
,management,,,,,no,,cellular,,apr,,2.0,35,1.0,unknown,yes
,housemaid,married,primary,,,yes,no,cellular,,apr,713.0,2.0,291,2.0,,yes
41.0,management,,tertiary,no,,no,no,cellular,11.0,,99.0,,0,3.0,unknown,yes
,technician,married,secondary,no,57.0,no,no,,9.0,aug,505.0,1.0,147,,,yes
28.0,management,,tertiary,no,1433.0,no,,cellular,,apr,322.0,2.0,137,2.0,success,yes
36.0,management,single,,no,0.0,no,no,cellular,12.0,,263.0,2.0,96,3.0,success,yes
39.0,management,,,no,,,no,cellular,12.0,aug,,1.0,-1,,unknown,yes
41.0,blue-collar,,secondary,no,-430.0,yes,no,cellular,14.0,,510.0,1.0,-1,0.0,unknown,yes
44.0,blue-collar,,,no,0.0,,,cellular,25.0,jul,,1.0,177,3.0,unknown,yes
,technician,single,secondary,,,no,,cellular,,,,1.0,99,,,yes
36.0,management,,,no,492.0,no,no,cellular,20.0,aug,209.0,5.0,139,3.0,success,yes
28.0,management,,secondary,no,,yes,no,cellular,,,802.0,2.0,-1,,,yes
49.0,management,single,,,1432.0,no,no,cellular,10.0,aug,688.0,1.0,-1,0.0,unknown,yes
34.0,admin.,married,,no,,,,,8.0,aug,165.0,,216,,failure,yes
,management,married,tertiary,,,no,,cellular,7.0,,,2.0,-1,,unknown,yes
53.0,management,divorced,,,871.0,,no,,,,1206.0,2.0,-1,0.0,unknown,yes
,services,,secondary,no,,,no,cellular,,aug,,1.0,65,1.0,,yes
50.0,blue-collar,,secondary,no,,no,no,,10.0,feb,147.0,,98,1.0,unknown,yes
45.0,management,,,,57.0,yes,no,,,jul,827.0,3.0,-1,0.0,unknown,yes
32.0,management,,,no,0.0,no,,,5.0,aug,,,-1,,,yes
,management,,tertiary,no,409.0,no,,cellular,,may,775.0,3.0,-1,0.0,,yes
51.0,unemployed,married,,no,1103.0,no,,cellular,,,373.0,,36,1.0,unknown,yes
,management,divorced,,no,7.0,yes,no,cellular,21.0,,106.0,,-1,0.0,unknown,yes
,management,,,no,5305.0,,no,,21.0,,,1.0,-1,0.0,unknown,yes
47.0,management,married,tertiary,no,1204.0,no,no,cellular,22.0,,242.0,4.0,-1,,,yes
38.0,services,married,primary,,,no,no,cellular,15.0,jul,832.0,4.0,-1,0.0,unknown,yes
37.0,management,,,,3116.0,yes,no,cellular,,may,2497.0,,-1,0.0,,yes
64.0,technician,married,secondary,no,,yes,no,cellular,,,641.0,1.0,215,,failure,yes
27.0,retired,,tertiary,,686.0,yes,no,,18.0,apr,,1.0,-1,0.0,,yes
31.0,self-employed,married,,,24.0,no,no,,21.0,,861.0,5.0,-1,0.0,,yes
,blue-collar,single,,no,-372.0,yes,,cellular,29.0,may,,1.0,-1,0.0,unknown,yes
36.0,unknown,,,no,0.0,no,,cellular,15.0,sep,267.0,,177,,,yes
,management,married,tertiary,no,,,no,cellular,,,,,-1,,,yes
,technician,,secondary,no,,yes,no,cellular,,,567.0,,35,,unknown,yes
46.0,management,married,tertiary,,,no,no,cellular,4.0,may,380.0,1.0,74,,success,yes
25.0,retired,,,no,759.0,no,no,,27.0,jan,222.0,2.0,89,1.0,failure,yes
25.0,management,married,,no,,yes,no,cellular,12.0,,,2.0,-1,,,yes
,services,,,no,475.0,,no,cellular,28.0,,476.0,1.0,3,0.0,,yes
,management,,tertiary,,1339.0,,,cellular,17.0,,284.0,5.0,99,4.0,success,yes
33.0,blue-collar,,secondary,no,245.0,,,cellular,,mar,402.0,1.0,-1,0.0,unknown,yes
,technician,single,secondary,,536.0,,no,cellular,7.0,aug,354.0,,-1,0.0,,yes
,technician,married,,no,,yes,,cellular,,may,691.0,1.0,83,,,yes
,unemployed,,secondary,no,,,no,cellular,27.0,nov,97.0,,1,0.0,unknown,yes
32.0,blue-collar,divorced,secondary,no,,no,no,,20.0,,,,-1,0.0,unknown,yes
,management,,tertiary,no,,,,cellular,11.0,mar,166.0,1.0,42,2.0,,yes
,retired,,,,3774.0,no,no,cellular,,nov,,,182,1.0,success,yes
48.0,services,married,,no,,no,,cellular,,,1526.0,1.0,-1,0.0,unknown,yes
34.0,blue-collar,divorced,secondary,no,-251.0,yes,,,17.0,may,641.0,,-1,,,yes
,services,,primary,,,no,no,cellular,,jul,869.0,,-1,,,yes
,retired,married,,no,,yes,,cellular,10.0,apr,256.0,,184,,,yes
48.0,management,single,tertiary,no,1499.0,no,,,,nov,1011.0,1.0,105,1.0,,yes
,management,single,tertiary,,,,,cellular,22.0,feb,260.0,2.0,161,1.0,,yes
74.0,retired,,secondary,no,,,no,cellular,,,378.0,2.0,-1,,unknown,yes
40.0,retired,single,,,,,no,cellular,,,,2.0,-1,,unknown,yes
36.0,blue-collar,single,tertiary,,2960.0,,,cellular,17.0,,,7.0,-1,0.0,unknown,yes
36.0,blue-collar,,secondary,,-121.0,,no,cellular,15.0,,1123.0,2.0,138,3.0,,yes
38.0,management,married,tertiary,no,1012.0,no,no,cellular,18.0,,212.0,2.0,-1,0.0,,yes
45.0,management,single,,no,,no,no,,7.0,nov,,1.0,-1,0.0,success,yes
32.0,admin.,single,secondary,,,yes,,,20.0,,1142.0,2.0,-1,0.0,unknown,yes
,blue-collar,married,secondary,no,693.0,no,no,cellular,6.0,jul,862.0,1.0,-1,0.0,,yes
35.0,retired,married,tertiary,,892.0,no,no,,10.0,aug,746.0,,182,5.0,unknown,yes
32.0,technician,divorced,,no,,,,cellular,10.0,,796.0,1.0,184,4.0,,yes
41.0,blue-collar,married,secondary,,,,no,,18.0,,413.0,1.0,33,0.0,,yes
34.0,management,married,secondary,no,,no,no,cellular,13.0,,487.0,1.0,-1,0.0,unknown,yes
30.0,management,married,secondary,,1635.0,no,no,cellular,,jun,271.0,,41,,,yes
66.0,retired,married,tertiary,,4706.0,no,no,cellular,7.0,jan,228.0,,-1,,unknown,yes
,management,,secondary,,3085.0,no,no,cellular,19.0,aug,450.0,1.0,-1,0.0,unknown,yes
,admin.,married,,no,-245.0,yes,no,,19.0,may,547.0,2.0,223,2.0,unknown,yes
44.0,technician,married,secondary,no,2043.0,,,cellular,,sep,434.0,3.0,78,0.0,success,yes
,management,married,primary,,,yes,no,cellular,,may,792.0,,-1,,unknown,yes
44.0,housemaid,single,,no,3499.0,,no,cellular,,aug,1368.0,3.0,-1,0.0,,yes
32.0,admin.,married,,,255.0,no,no,cellular,26.0,,448.0,1.0,81,,unknown,yes
45.0,management,,tertiary,no,,,no,,16.0,,,,-1,0.0,,yes
,management,single,,no,,yes,,,,may,571.0,2.0,-1,0.0,,yes
,blue-collar,,,no,1655.0,yes,no,,8.0,aug,260.0,1.0,239,5.0,failure,yes
44.0,technician,,secondary,no,3712.0,no,no,,,nov,914.0,5.0,-1,0.0,unknown,yes
42.0,admin.,single,secondary,no,,,no,cellular,,feb,213.0,3.0,-1,0.0,unknown,yes
43.0,admin.,,secondary,no,80.0,no,no,cellular,20.0,jul,1235.0,2.0,-1,0.0,unknown,yes
40.0,self-employed,,tertiary,no,1195.0,,no,unknown,20.0,may,725.0,3.0,-1,,unknown,yes
40.0,management,married,tertiary,,,yes,,,,,220.0,1.0,460,,failure,yes
,technician,,,no,,yes,no,,,aug,,,-1,0.0,,yes
,technician,,,no,,,no,cellular,10.0,,,,-1,0.0,,yes
,management,married,secondary,no,,,no,cellular,26.0,aug,,,39,,unknown,yes
37.0,management,married,tertiary,no,0.0,no,no,,15.0,oct,266.0,,182,3.0,success,yes
,management,single,tertiary,no,1661.0,yes,no,cellular,,,383.0,2.0,307,2.0,,yes
,admin.,,secondary,,,yes,no,cellular,,may,407.0,1.0,490,2.0,failure,yes
54.0,management,,tertiary,,1804.0,,,,,,288.0,,78,1.0,,yes
48.0,technician,married,secondary,,198.0,no,no,cellular,,apr,221.0,1.0,35,,unknown,yes
,management,married,secondary,no,,yes,,,,aug,,,440,,failure,yes
42.0,management,,tertiary,,-53.0,yes,yes,cellular,14.0,may,677.0,1.0,283,1.0,failure,yes
,management,,secondary,no,4418.0,yes,no,cellular,16.0,apr,866.0,,-1,0.0,unknown,yes
44.0,unemployed,,secondary,no,24.0,yes,no,cellular,10.0,,,,228,5.0,,yes
39.0,technician,married,secondary,no,7077.0,no,no,,15.0,nov,661.0,2.0,323,2.0,unknown,yes
28.0,student,,tertiary,no,3379.0,,,,18.0,,414.0,1.0,206,3.0,,yes
40.0,blue-collar,,secondary,no,,yes,,cellular,24.0,,,,-1,0.0,,yes
54.0,retired,,secondary,,905.0,no,no,cellular,9.0,,,1.0,11,,unknown,yes
,blue-collar,single,secondary,,933.0,,,,,aug,,1.0,-1,,unknown,yes
,services,,tertiary,,,,,cellular,,aug,1702.0,3.0,-1,0.0,,yes
25.0,student,married,secondary,,,yes,no,cellular,20.0,jul,,,-1,,,yes
36.0,management,,,no,0.0,yes,no,cellular,23.0,apr,147.0,,-1,,unknown,yes
,management,married,secondary,,,no,,cellular,11.0,may,212.0,1.0,59,0.0,,yes
,management,,secondary,,1004.0,no,,cellular,,,994.0,,8,,unknown,yes
,admin.,married,,no,752.0,no,no,,,aug,,3.0,-1,0.0,unknown,yes
,management,,secondary,no,1312.0,,no,cellular,23.0,apr,994.0,1.0,148,3.0,unknown,yes
,blue-collar,married,secondary,,678.0,no,,cellular,11.0,jul,,1.0,-1,0.0,unknown,yes
,management,,secondary,no,1064.0,,no,cellular,12.0,jun,1613.0,,-1,0.0,unknown,yes
48.0,blue-collar,married,secondary,no,,no,no,cellular,,jul,793.0,,-1,0.0,,yes
29.0,admin.,married,primary,no,,yes,no,cellular,,jul,697.0,,-1,0.0,unknown,yes
,management,married,tertiary,,,yes,no,cellular,12.0,may,817.0,1.0,139,0.0,,yes
52.0,retired,married,,no,,no,,telephone,,,,,2,,,yes
59.0,management,,,,4253.0,yes,no,cellular,15.0,,242.0,2.0,727,,other,yes
48.0,retired,married,secondary,,,no,,cellular,21.0,,250.0,1.0,126,,unknown,yes
50.0,management,married,tertiary,no,3394.0,,no,,,,188.0,2.0,-1,0.0,unknown,yes
43.0,unemployed,married,,,3343.0,,,cellular,,oct,,1.0,22,0.0,,yes
45.0,management,married,tertiary,no,196.0,yes,no,cellular,12.0,apr,,,418,1.0,failure,yes
,retired,,,no,3849.0,yes,no,cellular,9.0,nov,230.0,1.0,187,4.0,success,yes
,management,married,secondary,,64.0,,no,,,,,1.0,320,,failure,yes
,management,single,tertiary,no,,,no,,,,297.0,1.0,-1,0.0,unknown,yes
,retired,,tertiary,no,3739.0,yes,,,,apr,191.0,1.0,187,,success,yes
,admin.,,,no,44.0,yes,,cellular,16.0,,229.0,2.0,-1,,unknown,yes
,blue-collar,,,no,-342.0,no,no,cellular,,jul,710.0,1.0,-1,0.0,unknown,yes
49.0,blue-collar,,secondary,no,1648.0,,no,,,aug,,1.0,356,3.0,failure,yes
,retired,married,,no,1858.0,no,,cellular,6.0,mar,,,-1,0.0,unknown,yes
39.0,management,,secondary,no,,yes,no,cellular,,,,,325,4.0,other,yes
,retired,married,tertiary,,,,no,cellular,13.0,jul,,3.0,29,0.0,,yes
52.0,blue-collar,married,secondary,no,2130.0,,no,,22.0,aug,271.0,,448,,,yes
28.0,blue-collar,,secondary,no,228.0,no,no,cellular,,,398.0,1.0,-1,0.0,unknown,yes
,self-employed,married,primary,no,402.0,,no,,27.0,jul,,,-1,0.0,unknown,yes
80.0,blue-collar,single,,no,,,,cellular,24.0,jun,112.0,1.0,-1,,unknown,yes
,management,,tertiary,no,93.0,yes,,cellular,12.0,apr,,1.0,448,,failure,yes
,technician,,secondary,,,,no,,,,,1.0,-1,0.0,unknown,yes
54.0,admin.,married,secondary,,,no,,,13.0,,,,181,3.0,success,yes
42.0,admin.,,secondary,no,4049.0,no,,,2.0,,,,176,,,yes
,retired,married,tertiary,,7275.0,no,no,cellular,20.0,jun,534.0,2.0,-1,,unknown,yes
29.0,management,married,,,1025.0,,no,cellular,11.0,may,223.0,,91,1.0,,yes
27.0,admin.,,,no,,,no,cellular,22.0,,,,14,0.0,success,yes
,blue-collar,divorced,,no,,no,no,cellular,5.0,feb,170.0,,94,,success,yes
38.0,housemaid,married,secondary,no,,yes,no,,24.0,apr,,1.0,-1,,unknown,yes
,management,married,secondary,no,,yes,,,13.0,may,560.0,2.0,285,4.0,success,yes
45.0,admin.,single,secondary,no,2236.0,,,,12.0,,121.0,,-1,0.0,unknown,yes
52.0,blue-collar,,,,757.0,,,cellular,,jul,,3.0,161,6.0,,yes
35.0,retired,married,,no,1970.0,no,no,,11.0,jan,410.0,1.0,181,1.0,success,yes
42.0,management,single,secondary,,7.0,,no,,12.0,feb,597.0,1.0,-1,0.0,,yes
,blue-collar,,,no,,,no,cellular,,jul,1340.0,,-1,,,yes
37.0,management,single,secondary,,176.0,no,no,cellular,,jul,113.0,,-1,0.0,,yes
,technician,single,,no,432.0,,no,,17.0,apr,305.0,4.0,-1,0.0,unknown,yes
,housemaid,single,,no,,,,cellular,,nov,158.0,1.0,69,1.0,,yes
38.0,admin.,married,secondary,no,-387.0,,no,,19.0,may,,1.0,-1,0.0,unknown,yes
35.0,student,single,tertiary,no,,no,no,cellular,18.0,,434.0,3.0,38,0.0,,yes
33.0,management,,tertiary,,517.0,no,no,cellular,19.0,,331.0,1.0,187,5.0,,yes
35.0,management,married,,,,yes,yes,cellular,13.0,may,,,278,1.0,,yes
48.0,blue-collar,,secondary,no,128.0,,no,cellular,22.0,,461.0,1.0,68,,,yes
,retired,,primary,,4130.0,no,,,14.0,,345.0,,62,5.0,,yes
28.0,blue-collar,married,secondary,no,621.0,,no,cellular,27.0,may,,2.0,-1,0.0,unknown,yes
,management,,tertiary,,3820.0,yes,no,cellular,16.0,,261.0,1.0,196,,other,yes
,technician,married,,no,,,,,13.0,nov,,,91,1.0,unknown,yes
,services,,secondary,,63.0,yes,no,unknown,23.0,jul,555.0,2.0,-1,,unknown,yes
25.0,technician,single,secondary,,310.0,,,cellular,26.0,apr,,2.0,-1,,unknown,yes
27.0,blue-collar,single,secondary,,212.0,no,no,cellular,26.0,mar,374.0,1.0,-1,,unknown,yes
42.0,management,,,no,1014.0,no,,cellular,11.0,,161.0,,52,3.0,,yes
41.0,technician,,,no,7100.0,no,no,,16.0,aug,651.0,2.0,261,2.0,,yes
,blue-collar,single,secondary,no,,yes,no,,,,555.0,,-1,0.0,,yes
46.0,self-employed,,secondary,no,,,no,cellular,21.0,,,,-1,,unknown,yes
32.0,services,single,secondary,,126.0,yes,no,,,aug,,3.0,-1,0.0,,yes
41.0,technician,,,no,204.0,,,cellular,,mar,,1.0,-1,0.0,unknown,yes
39.0,retired,,tertiary,no,,,,cellular,13.0,apr,336.0,,-1,0.0,unknown,yes
50.0,services,married,,no,,,no,cellular,20.0,jul,767.0,1.0,-1,,,yes
23.0,technician,,secondary,no,303.0,no,no,cellular,22.0,,,,-1,0.0,,yes
35.0,management,,secondary,no,1518.0,,no,cellular,15.0,jun,,,-1,0.0,unknown,yes
39.0,blue-collar,married,,no,13.0,yes,no,,,,,5.0,-1,,unknown,yes
,technician,,secondary,no,,,no,cellular,,may,948.0,,368,4.0,other,yes
43.0,blue-collar,,secondary,no,881.0,no,,cellular,15.0,jul,982.0,2.0,-1,0.0,unknown,yes
,blue-collar,,,no,-344.0,yes,no,cellular,17.0,may,,1.0,54,0.0,unknown,yes
38.0,technician,married,secondary,no,,,no,cellular,21.0,oct,425.0,,239,,,yes
32.0,blue-collar,married,secondary,no,1909.0,yes,no,,16.0,,754.0,2.0,-1,,unknown,yes
47.0,blue-collar,,,,,yes,no,cellular,,,703.0,,259,3.0,,yes
46.0,management,,,no,,no,,,2.0,aug,285.0,1.0,-1,,,yes
59.0,blue-collar,,,no,,,no,,,sep,,,183,,success,yes
38.0,services,married,,no,192.0,yes,no,,25.0,jul,1125.0,3.0,-1,0.0,unknown,yes
47.0,management,married,tertiary,no,908.0,no,no,,,mar,312.0,1.0,-1,0.0,,yes
,management,single,tertiary,no,772.0,,no,cellular,21.0,,,1.0,110,1.0,,yes
35.0,technician,divorced,tertiary,no,,,,unknown,22.0,,735.0,2.0,-1,0.0,,yes
32.0,management,single,tertiary,no,,no,no,cellular,,oct,376.0,1.0,19,,unknown,yes
,admin.,single,secondary,,,yes,no,,22.0,,,9.0,-1,0.0,unknown,yes
,management,married,tertiary,no,-168.0,yes,yes,cellular,17.0,may,,2.0,308,2.0,failure,yes
50.0,housemaid,,primary,,972.0,,,cellular,3.0,jul,355.0,1.0,-1,0.0,unknown,yes
27.0,blue-collar,married,secondary,no,-813.0,yes,,cellular,17.0,jul,817.0,,-1,,unknown,yes
,retired,married,secondary,,1027.0,no,no,cellular,,dec,351.0,1.0,22,0.0,unknown,yes
43.0,retired,single,,no,414.0,,no,cellular,,,,1.0,-1,0.0,,yes
47.0,retired,married,tertiary,,9300.0,no,,telephone,,,705.0,3.0,-1,,unknown,yes
30.0,blue-collar,,secondary,,172.0,yes,no,unknown,,,465.0,,-1,,unknown,yes
32.0,management,,,no,2631.0,no,no,cellular,12.0,,188.0,2.0,-1,,unknown,yes
37.0,management,,,no,0.0,,no,cellular,13.0,,264.0,2.0,145,,success,yes
29.0,services,married,,,,no,no,cellular,17.0,nov,457.0,,5,0.0,unknown,yes
,management,single,,,,yes,no,cellular,,mar,,1.0,261,7.0,failure,yes
,unemployed,,secondary,,2073.0,,no,,7.0,,455.0,,61,,unknown,yes
30.0,housemaid,,secondary,no,59.0,no,no,cellular,20.0,aug,681.0,3.0,69,,,yes
38.0,admin.,married,,no,,no,no,cellular,,jul,,,173,0.0,,yes
44.0,technician,married,,,,,no,,,,,,84,3.0,,yes
39.0,management,married,secondary,no,4541.0,,,,,apr,944.0,,68,,unknown,yes
40.0,blue-collar,married,secondary,no,631.0,no,,,14.0,jul,,1.0,-1,,,yes
29.0,blue-collar,,,no,553.0,no,no,,,jul,,10.0,-1,0.0,unknown,yes
,entrepreneur,divorced,secondary,no,-32.0,yes,no,cellular,,,250.0,1.0,-1,,,yes
45.0,blue-collar,,,no,,yes,no,,8.0,,1329.0,,238,1.0,unknown,yes
30.0,management,,,no,,no,no,cellular,,,273.0,1.0,-1,,unknown,yes
55.0,management,divorced,,no,,no,no,cellular,,aug,,,42,0.0,,yes
35.0,management,single,tertiary,no,,,,,25.0,apr,,,-1,0.0,unknown,yes
52.0,retired,married,,no,539.0,no,,,7.0,apr,360.0,2.0,-1,0.0,unknown,yes
,blue-collar,married,secondary,no,,yes,no,,14.0,may,580.0,,283,,,yes
,management,,secondary,no,1499.0,,no,cellular,13.0,jul,254.0,1.0,64,0.0,success,yes
42.0,technician,,tertiary,no,,yes,no,cellular,13.0,,,,-1,0.0,,yes
,technician,,primary,no,-10.0,,no,,,apr,,2.0,291,1.0,failure,yes
,management,married,tertiary,,,no,no,,,,,4.0,-1,,,yes
,management,,,no,,no,no,,,apr,438.0,1.0,-1,0.0,unknown,yes
29.0,unemployed,married,secondary,no,,no,,cellular,,,,1.0,22,0.0,unknown,yes
38.0,admin.,married,secondary,,225.0,,,,5.0,,351.0,,-1,,unknown,yes
43.0,services,married,,,,no,no,,22.0,,672.0,1.0,-1,0.0,unknown,yes
,retired,,,,695.0,yes,no,,13.0,may,302.0,1.0,-1,,unknown,yes
,self-employed,married,tertiary,no,,no,,,18.0,,894.0,,20,0.0,unknown,yes
,management,,,no,,yes,yes,cellular,,may,,3.0,313,,failure,yes
67.0,admin.,,,,4688.0,no,no,cellular,10.0,,179.0,,-1,,unknown,yes
36.0,management,single,tertiary,no,483.0,no,no,cellular,21.0,mar,,,182,,success,yes
